enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,candidate_id,profession,shift_duration,weekend_shift,night_shift,hourly_rate,travel_distance,difficulty_score,fill_probability,filled
11351,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,Unknown,Pvt Ltd,1,22,0.0,11351,Support Worker,8,No,No,40,2,39,0.8279871670642386,1
1460,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,Arts,6,100-500,Pvt Ltd,never,20,0.0,1460,Registered Nurse,12,No,Yes,34,41,65,0.10500058502026482,0
15778,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,1,15,0.0,15778,Support Worker,8,Yes,Yes,21,33,80,0.013576916943744367,0
6870,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,>4,36,1.0,6870,Support Worker,12,No,No,40,36,46,0.6390927451628512,0
32593,city_114,0.926,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,1,102,1.0,32593,Support Worker,8,No,Yes,37,10,58,0.24179617240741008,0
21055,city_90,0.698,Unknown,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,20,0.0,21055,Care Assistant,12,Yes,Yes,31,45,78,0.01798620996209156,0
24090,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,15,1.0,24090,Registered Nurse,8,No,Yes,38,19,58,0.24179617240741008,0
17690,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,Arts,<1,1000-4999,Pvt Ltd,1,73,0.0,17690,Support Worker,8,No,No,34,25,47,0.6055324872205857,0
13053,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,45,1.0,13053,Support Worker,8,Yes,Yes,31,27,74,0.031414371031570125,0
12229,city_28,0.939,Unknown,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,1,22,0.0,12229,Care Assistant,12,No,No,20,35,56,0.2979366301210704,0
4485,city_21,0.624,Unknown,No relevent experience,Full time course,High School,Unknown,<1,Unknown,Unknown,never,166,1.0,4485,Registered Nurse,12,No,No,25,23,51,0.46434632916602836,0
12791,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,100-500,Pvt Ltd,1,23,0.0,12791,Physiotherapist,12,Yes,No,30,43,62,0.15260866484263105,0
6013,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,3,55,0.0,6013,Care Assistant,12,Yes,No,31,34,60,0.1933213698023087,1
27263,city_136,0.897,Unknown,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Unknown,1,54,0.0,27263,Registered Nurse,8,No,No,29,8,46,0.6390927451628512,1
13442,city_70,0.698,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,166,0.0,13442,Support Worker,8,No,No,25,2,47,0.6055324872205857,0
10793,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,9,Unknown,Unknown,1,55,1.0,10793,Registered Nurse,12,No,No,28,25,50,0.5,1
30581,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,18,0.0,30581,Registered Nurse,12,No,Yes,37,9,57,0.2689414213699951,0
23525,city_73,0.754,Unknown,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,1,63,0.0,23525,Occupational Therapist,8,No,No,29,25,50,0.5,1
9421,city_76,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,>4,62,0.0,9421,Registered Nurse,8,Yes,Yes,18,45,84,0.007712711512912037,0
14714,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,10/49,Pvt Ltd,4,109,1.0,14714,Physiotherapist,8,No,Yes,37,29,61,0.17201283293576136,0
1725,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,Unknown,Unknown,4,60,0.0,1725,Registered Nurse,8,No,No,39,22,44,0.7020633698789296,0
3154,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,1,98,0.0,3154,Physiotherapist,8,No,Yes,19,14,67,0.08101976866530786,0
6688,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,82,0.0,6688,Support Worker,8,Yes,No,40,48,58,0.24179617240741008,1
17332,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Funded Startup,1,19,0.0,17332,Physiotherapist,8,No,Yes,36,43,64,0.11920292202211755,0
15730,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Pvt Ltd,>4,48,0.0,15730,Support Worker,12,No,Yes,21,48,73,0.03606453809916635,0
7099,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,282,0.0,7099,Support Worker,12,Yes,No,29,11,57,0.2689414213699951,0
8183,city_45,0.89,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,1,4,0.0,8183,Physiotherapist,12,No,No,18,50,60,0.1933213698023087,0
21524,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,4,10000+,Pvt Ltd,2,102,1.0,21524,Care Assistant,12,No,Yes,27,13,63,0.13503642292280238,0
1524,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,23,0.0,1524,Healthcare Assistant,8,Yes,Yes,18,33,81,0.011790839864200936,0
27737,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,>20,Unknown,Unknown,>4,110,1.0,27737,Registered Nurse,12,No,Yes,22,3,63,0.13503642292280238,0
27790,city_41,0.8270000000000001,Male,No relevent experience,Full time course,High School,Unknown,14,Unknown,Unknown,2,7,0.0,27790,Occupational Therapist,8,No,No,39,47,49,0.5356536708339716,1
11146,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,Unknown,Unknown,never,17,1.0,11146,Healthcare Assistant,12,Yes,No,28,36,62,0.15260866484263105,0
31520,city_67,0.855,Male,No relevent experience,Full time course,High School,Unknown,2,10000+,Pvt Ltd,1,7,0.0,31520,Registered Nurse,8,No,No,19,48,59,0.21657909576817594,0
12188,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,4,103,1.0,12188,Registered Nurse,12,Yes,Yes,26,42,79,0.015629270047407037,0
31178,city_102,0.804,Male,Has relevent experience,Full time course,High School,Unknown,5,100-500,Pvt Ltd,1,79,0.0,31178,Support Worker,8,Yes,No,29,32,61,0.17201283293576136,0
4712,city_67,0.855,Female,Has relevent experience,Part time course,Graduate,STEM,5,10/49,Early Stage Startup,1,48,0.0,4712,Registered Nurse,8,Yes,Yes,24,36,79,0.015629270047407037,0
23483,city_23,0.899,Male,Has relevent experience,Part time course,Unknown,Unknown,2,500-999,Pvt Ltd,1,52,0.0,23483,Occupational Therapist,8,Yes,No,33,43,61,0.17201283293576136,0
30227,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,99,0.0,30227,Registered Nurse,8,No,No,38,36,47,0.6055324872205857,1
8907,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,9,0.0,8907,Physiotherapist,8,No,No,24,35,54,0.36090725483714875,1
15721,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,Unknown,Unknown,1,52,0.0,15721,Healthcare Assistant,8,No,No,26,5,47,0.6055324872205857,1
25015,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,4,13,0.0,25015,Physiotherapist,12,Yes,Yes,25,12,74,0.031414371031570125,0
1990,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Early Stage Startup,1,24,0.0,1990,Occupational Therapist,8,No,No,26,19,49,0.5356536708339716,0
30515,city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Unknown,never,90,0.0,30515,Registered Nurse,8,No,Yes,36,40,64,0.11920292202211755,0
26949,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,174,0.0,26949,Occupational Therapist,8,Yes,No,34,27,57,0.2689414213699951,0
31589,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10/49,Pvt Ltd,3,54,0.0,31589,Support Worker,8,No,Yes,29,35,67,0.08101976866530786,0
31374,city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,3,44,0.0,31374,Physiotherapist,8,No,No,29,10,47,0.6055324872205857,1
7705,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,2,21,0.0,7705,Physiotherapist,8,No,No,21,28,54,0.36090725483714875,1
17146,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Unknown,Unknown,1,30,1.0,17146,Care Assistant,12,Yes,Yes,26,33,77,0.02069111227008788,0
558,city_173,0.878,Male,No relevent experience,no_enrollment,Primary School,Unknown,3,10/49,Pvt Ltd,3,88,0.0,558,Registered Nurse,8,No,Yes,27,47,70,0.05431326613264062,0
1961,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7,Unknown,Pvt Ltd,never,51,0.0,1961,Support Worker,12,Yes,Yes,34,47,76,0.023792942398164606,0
26675,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,21,1.0,26675,Physiotherapist,12,Yes,No,27,43,64,0.11920292202211755,0
33065,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,never,102,1.0,33065,Physiotherapist,12,No,No,29,36,52,0.42905340311653367,0
16281,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,18,1.0,16281,Support Worker,8,No,Yes,34,35,64,0.11920292202211755,0
16036,city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3,Unknown,Unknown,never,12,0.0,16036,Occupational Therapist,8,Yes,No,23,49,67,0.08101976866530786,0
20620,city_104,0.924,Male,Has relevent experience,no_enrollment,Masters,Business Degree,19,1000-4999,Pvt Ltd,2,70,0.0,20620,Occupational Therapist,8,Yes,Yes,21,17,77,0.02069111227008788,0
4196,city_160,0.92,Unknown,No relevent experience,Full time course,High School,Unknown,1,Unknown,Unknown,never,67,0.0,4196,Registered Nurse,12,No,No,33,11,45,0.6713474534827301,1
7892,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Unknown,1,114,1.0,7892,Care Assistant,8,No,No,34,36,49,0.5356536708339716,0
19768,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,64,1.0,19768,Physiotherapist,12,No,No,33,37,50,0.5,1
33180,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Unknown,>20,5000-9999,Pvt Ltd,>4,89,0.0,33180,Care Assistant,8,Yes,No,21,18,62,0.15260866484263105,0
13215,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,20,1.0,13215,Occupational Therapist,8,No,No,23,31,54,0.36090725483714875,0
2386,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,5000-9999,Pvt Ltd,2,16,0.0,2386,Occupational Therapist,8,No,No,25,35,54,0.36090725483714875,0
18582,city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,4,170,0.0,18582,Healthcare Assistant,8,No,No,26,28,51,0.46434632916602836,1
25222,city_159,0.843,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,1,107,0.0,25222,Registered Nurse,12,No,No,23,1,48,0.5709465968834663,1
5697,city_61,0.913,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Unknown,1,9,0.0,5697,Healthcare Assistant,8,Yes,No,31,31,60,0.1933213698023087,0
5172,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,38,1.0,5172,Healthcare Assistant,8,Yes,No,30,27,59,0.21657909576817594,0
1815,city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,>4,17,1.0,1815,Healthcare Assistant,8,No,Yes,35,40,65,0.10500058502026482,0
18347,city_74,0.579,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,1,72,0.0,18347,Registered Nurse,8,Yes,No,39,12,52,0.42905340311653367,1
3907,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,>4,58,0.0,3907,Registered Nurse,8,No,No,34,12,44,0.7020633698789296,0
372,city_45,0.89,Male,No relevent experience,Part time course,Graduate,No Major,3,<10,Pvt Ltd,1,24,0.0,372,Support Worker,8,Yes,No,34,27,57,0.2689414213699951,0
10580,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,16,100-500,Public Sector,2,28,0.0,10580,Care Assistant,8,No,No,34,27,47,0.6055324872205857,1
33376,city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,4,74,0.0,33376,Care Assistant,8,Yes,No,39,46,59,0.21657909576817594,0
27970,city_33,0.4479999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,1,Unknown,Unknown,never,73,1.0,27970,Support Worker,8,Yes,Yes,32,17,71,0.04742587317756678,0
20568,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,>4,160,0.0,20568,Support Worker,8,No,No,32,25,48,0.5709465968834663,0
9059,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,26,0.0,9059,Occupational Therapist,8,No,No,28,30,51,0.46434632916602836,0
27233,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,3,1.0,27233,Healthcare Assistant,12,No,No,24,10,49,0.5356536708339716,0
30763,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Funded Startup,1,17,1.0,30763,Support Worker,12,No,No,34,40,50,0.5,1
12383,city_14,0.698,Unknown,Has relevent experience,no_enrollment,Graduate,Business Degree,13,<10,Pvt Ltd,1,278,0.0,12383,Physiotherapist,12,No,Yes,29,15,63,0.13503642292280238,0
16428,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,5000-9999,Unknown,2,14,1.0,16428,Care Assistant,12,No,No,36,19,44,0.7020633698789296,1
3074,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,1,20,0.0,3074,Support Worker,8,No,No,36,4,41,0.7834209042318241,1
18577,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,62,1.0,18577,Physiotherapist,8,No,No,24,15,50,0.5,0
26667,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,17,1.0,26667,Physiotherapist,8,No,No,37,37,48,0.5709465968834663,0
16761,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,>4,60,0.0,16761,Physiotherapist,8,No,Yes,26,15,64,0.11920292202211755,0
953,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,14,0.0,953,Occupational Therapist,8,No,No,21,33,55,0.32865254651727005,0
22702,city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,6,Unknown,Unknown,1,40,0.0,22702,Occupational Therapist,12,No,No,36,13,43,0.7310585786300049,0
20533,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,65,0.0,20533,Physiotherapist,8,No,Yes,30,17,62,0.15260866484263105,0
26444,city_149,0.6890000000000001,Unknown,Has relevent experience,Full time course,Masters,STEM,3,10/49,Public Sector,>4,56,1.0,26444,Occupational Therapist,8,No,Yes,39,19,58,0.24179617240741008,0
6617,city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,1,8,1.0,6617,Healthcare Assistant,8,No,No,32,13,45,0.6713474534827301,1
1664,city_21,0.624,Unknown,No relevent experience,no_enrollment,Masters,STEM,5,Unknown,Public Sector,2,141,1.0,1664,Physiotherapist,8,No,No,26,6,47,0.6055324872205857,1
13312,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,Unknown,Unknown,1,9,1.0,13312,Healthcare Assistant,8,No,No,27,40,54,0.36090725483714875,1
5051,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Unknown,Unknown,1,18,1.0,5051,Healthcare Assistant,12,No,No,25,30,53,0.3944675127794143,0
27122,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,128,0.0,27122,Physiotherapist,8,No,No,24,36,54,0.36090725483714875,1
13663,city_136,0.897,Male,No relevent experience,no_enrollment,Graduate,Business Degree,17,Unknown,Unknown,>4,51,0.0,13663,Care Assistant,12,Yes,No,24,31,63,0.13503642292280238,0
30803,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Unknown,never,18,1.0,30803,Physiotherapist,12,No,Yes,38,13,57,0.2689414213699951,0
29610,city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,45,1.0,29610,Physiotherapist,8,No,No,26,24,50,0.5,0
24856,city_160,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,14,1000-4999,Pvt Ltd,>4,39,0.0,24856,Occupational Therapist,8,Yes,No,35,29,57,0.2689414213699951,0
27478,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,No Major,19,Unknown,Unknown,1,64,1.0,27478,Physiotherapist,12,Yes,Yes,30,49,78,0.01798620996209156,0
24844,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,6,Unknown,Unknown,never,15,1.0,24844,Care Assistant,8,No,Yes,33,46,67,0.08101976866530786,0
13444,city_114,0.926,Other,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,139,0.0,13444,Occupational Therapist,8,Yes,No,38,2,50,0.5,0
20446,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Early Stage Startup,1,244,1.0,20446,Registered Nurse,12,No,No,22,16,51,0.46434632916602836,0
4296,city_71,0.884,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Funded Startup,>4,58,0.0,4296,Registered Nurse,8,No,No,22,12,50,0.5,0
23167,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Unknown,3,Unknown,Unknown,1,147,0.0,23167,Healthcare Assistant,8,Yes,No,25,28,62,0.15260866484263105,0
33297,city_126,0.479,Unknown,Has relevent experience,Full time course,Unknown,Unknown,>20,<10,Public Sector,>4,19,1.0,33297,Healthcare Assistant,8,Yes,No,32,26,58,0.24179617240741008,0
32407,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,242,0.0,32407,Care Assistant,8,No,No,30,32,50,0.5,0
32501,city_21,0.624,Unknown,No relevent experience,no_enrollment,Masters,STEM,9,Unknown,Pvt Ltd,1,11,0.0,32501,Support Worker,8,Yes,No,18,42,68,0.07100001915079908,0
18350,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,0,50-99,Pvt Ltd,1,20,1.0,18350,Registered Nurse,8,No,No,29,4,45,0.6713474534827301,1
26286,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Early Stage Startup,1,124,0.0,26286,Healthcare Assistant,8,Yes,No,32,5,54,0.36090725483714875,0
2526,city_57,0.866,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,1,72,0.0,2526,Registered Nurse,8,No,No,21,17,52,0.42905340311653367,0
26269,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,47,0.0,26269,Care Assistant,12,Yes,No,34,20,56,0.2979366301210704,0
8862,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,162,1.0,8862,Care Assistant,12,No,No,38,40,48,0.5709465968834663,1
19713,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,59,0.0,19713,Support Worker,8,No,No,40,29,44,0.7020633698789296,1
4104,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,96,0.0,4104,Support Worker,8,No,No,19,25,55,0.32865254651727005,0
30230,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,258,1.0,30230,Occupational Therapist,8,No,No,35,18,45,0.6713474534827301,1
14437,city_152,0.698,Unknown,No relevent experience,Full time course,Graduate,STEM,4,Unknown,Unknown,Never,17,1.0,14437,Care Assistant,8,No,No,29,22,49,0.5356536708339716,0
396,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10/49,Funded Startup,4,12,0.0,396,Healthcare Assistant,12,No,No,40,8,40,0.8066786301976913,1
21730,city_114,0.926,Unknown,Has relevent experience,no_enrollment,High School,Unknown,9,5000-9999,Unknown,Never,64,0.0,21730,Registered Nurse,8,No,Yes,19,40,73,0.03606453809916635,0
9720,city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,4,96,0.0,9720,Physiotherapist,8,Yes,Yes,29,47,79,0.015629270047407037,0
26319,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,1,47,0.0,26319,Support Worker,8,No,Yes,35,40,65,0.10500058502026482,0
